GPS_Coordinates|Accel_Z_Device0|Accel_Z_Device1|Accel_Z_Device2|Image_Index
|0.9775390625|||
|0.986328125|||
|0.966796875|||
|0.9765625|||
|0.9853515625|||
|0.98193359375|||
|0.98291015625|||
|0.9814453125|||
|0.98046875|||
|0.98583984375|||
|0.970703125|||
|0.9716796875|||
|0.99755859375|||
|0.990234375|||
|0.984375|||
|0.9814453125|||
|0.9833984375|||
|0.97119140625|||
|0.970703125|||
|0.97265625|||
|0.984375|||
|0.98046875|||
|0.974609375|||
|0.97607421875|||
|0.9892578125|||
|0.97216796875|||
|0.9716796875|||
|0.98095703125|||
|0.9833984375|||
|0.98779296875|||
|0.9658203125|||
|0.98291015625|||
|0.97412109375|||
|0.97314453125|||
|0.97607421875|||
|0.9892578125|||
|0.97509765625|||
|0.9716796875|||
|0.982421875|||
|0.97900390625|||
|0.96923828125|||
|0.97998046875|||
|0.98046875|||
|0.99169921875|||
|0.98876953125|||
|0.97314453125|||
|0.9833984375|||
|0.96875|||
|0.9853515625|||
|0.9814453125|||
|0.9755859375|||
|0.97314453125|||
|0.98828125|||
|0.9697265625|||
|0.97705078125|||
|0.986328125|||
|0.9912109375|||
|0.9794921875|||
|0.96875|||
|0.98486328125|||
|0.97509765625|||
|0.9775390625|||
|0.9794921875|||
|0.998046875|||
|0.97509765625|||
|0.98779296875|||
|0.9794921875|||
|0.98828125|||
|0.97216796875|||
|0.9716796875|||
|0.97802734375|||
|0.9912109375|||
|0.9755859375|||
|0.9765625|||
|0.97705078125|||
|0.97509765625|||
|0.97216796875|||
|0.986328125|||
|0.9873046875|||
|0.97900390625|||
|0.97412109375|||
|0.990234375|||
|0.98291015625|||
|0.978515625|||
|0.9736328125|||
|0.99267578125|||
|0.98876953125|||
|0.9853515625|||
|0.97509765625|||
|0.97412109375|||
|0.97216796875|||
|0.96875|||
|0.990234375|||
|0.98046875|||
|0.984375|||
|0.96484375|||
|0.98828125|||
|0.97314453125|||
|0.97607421875|||
|0.9677734375|||
|0.9833984375|||
|0.97314453125|||
|0.986328125|||
|0.97412109375|||
|0.97802734375|||
|0.98681640625|||
|0.99560546875|||
|0.982421875|||
|0.97509765625|||
|0.978515625|||
|0.97216796875|||
|0.978515625|||
|0.962890625|||
|0.99462890625|||
|0.984375|||
|0.9765625|||
|0.97607421875|||
|0.97705078125|||
|0.97119140625|||
|0.9853515625|||
|0.98583984375|||
|0.994140625|||
|0.96875|||
|0.97998046875|||
|0.98095703125|||
|0.98681640625|||
|0.97705078125|||
|0.9775390625|||
|0.98779296875|||
|0.98779296875|||
|0.9765625|||
|0.978515625|||
|0.97802734375|||
|0.9814453125|||
|0.97021484375|||
|0.9873046875|||
|0.98876953125|||
|0.97314453125|||
|0.97021484375|||
|0.98486328125|||
|0.986328125|||
|0.9765625|||
|0.97900390625|||
|0.99267578125|||
|0.98779296875|||
|0.9794921875|||
|0.97314453125|||
|0.970703125|||
|0.97119140625|||
|0.978515625|||
|0.9794921875|||
|0.97265625|||
|0.98388671875|||
|0.97998046875|||
|0.97705078125|||
|0.97607421875|||
|0.99560546875|||
|0.99169921875|||
|0.9814453125|||
|0.98388671875|||
|0.97119140625|||
|0.98046875|||
|0.96630859375|||
|0.9921875|||
|0.982421875|||
|0.9912109375|||
|0.970703125|||
|0.99072265625|||
|0.97216796875|||
|0.97802734375|||
|0.97412109375|||
|1.00634765625|||
|0.97509765625|||
|0.98291015625|||
|0.9658203125|||
|0.9765625|||
|0.97021484375|||
|0.98193359375|||
|0.98681640625|||
|0.98876953125|||
|0.986328125|||
|0.96826171875|||
|0.99609375|||
|0.9736328125|||
|0.98193359375|||
|0.95947265625|||
|0.99365234375|||
|0.9775390625|||
|0.9833984375|||
|0.96923828125|||
|0.98681640625|||
|0.96875|||
|0.97998046875|||
|0.97509765625|||
|0.9931640625|||
|0.96826171875|||
|0.98388671875|||
|0.9853515625|||
|0.98046875|||
|0.97021484375|||
|0.982421875|||
|0.97802734375|||
|0.9775390625|||
|0.9677734375|||
|0.98388671875|||
|0.97900390625|||
|0.98828125|||
|0.98046875|||
|0.96875|||
|0.98681640625|||
|0.97900390625|||
|0.97705078125|||
|0.9775390625|||
|0.9912109375|||
|0.98291015625|||
|0.9716796875|||
|0.9775390625|||
|0.97314453125|||
|0.96923828125|||
|0.97900390625|||
|0.9951171875|||
|0.97412109375|||
|0.974609375|||
|0.994140625|||
|0.97998046875|||
|0.9775390625|||
|0.9755859375|||
|1.00146484375|||
|0.97216796875|||
|0.974609375|||
|0.98046875|||
|0.97412109375|||
|0.970703125|||
|0.97900390625|||
|0.99462890625|||
|0.97607421875|||
|0.96630859375|||
|0.97265625|||
|0.98193359375|||
|0.9716796875|||
|0.9697265625|||
|0.9931640625|||
|0.97802734375|||
|0.970703125|||
|0.9833984375|||
|0.99072265625|||
|0.9638671875|||
|0.96875|||
|0.990234375|||
|0.978515625|||
|0.99462890625|||
|0.974609375|||
|0.9599609375|||
|0.984375|||
|0.986328125|||
|0.96533203125|||
|0.97509765625|||
|0.9921875|||
|0.97705078125|||
|0.97119140625|||
|0.98681640625|||
|0.98291015625|||
|0.96630859375|||
|0.9697265625|||
|1.00341796875|||
|0.97314453125|||
|0.97607421875|||
|0.97021484375|||
|0.978515625|||
|0.97705078125|||
|0.97802734375|||
|0.98583984375|||
|0.97607421875|||
|0.99609375|||
|0.98193359375|||
|0.9716796875|||
|1.00146484375|||
|0.9697265625|||
|0.9638671875|||
|1.005859375|||
|0.9736328125|||
|0.97802734375|||
|0.99462890625|||
|0.9716796875|||
|0.99462890625|||
|0.9873046875|||
|0.9580078125|||
